payment_id,model_type,model_id,allocated_amount,share,payment_amount,payment_reference,status,state,invoice_reference,created_at
1003939,Invoice,1070427,44.17,1,44.17,7a8ah7da,success,completed,GBi2372977,2025-12-23 13:52:08+00
1003939,Order,1218354,44.17,1,44.17,7a8ah7da,success,completed,,2025-11-25 23:46:04+00
1004282,Invoice,1059065,764.22,1,764.22,17998020RY2146225,success,completed,EUi255538,2025-11-29 09:57:07+00
1004282,Invoice,1059068,764.22,1,764.22,17998020RY2146225,success,completed,EUi255539,2025-11-29 10:07:10+00
1004282,Order,1235333,764.22,1,764.22,17998020RY2146225,success,completed,,2025-11-26 14:15:47+00
1008381,Invoice,1061444,451.48,1,451.48,pay_cz6r5vk5hbzebei7ma7d6cm4hq,success,completed,FREUi253403,2025-12-04 14:40:26+00
1008381,Invoice,1063188,451.48,1,451.48,pay_cz6r5vk5hbzebei7ma7d6cm4hq,success,completed,FREUi253428,2025-12-09 08:41:07+00
1008381,Order,1249222,451.48,1,451.48,pay_cz6r5vk5hbzebei7ma7d6cm4hq,success,completed,,2025-12-03 10:15:13+00
1010299,Invoice,1062986,70.67,1,70.67,pay_xdcs64m5rpfe7fde7n2qhuvqju,success,completed,GBi2371760,2025-12-08 14:40:31+00
1010299,Invoice,1063054,70.67,1,70.67,pay_xdcs64m5rpfe7fde7n2qhuvqju,success,completed,GBi2371785,2025-12-08 15:21:05+00
1010299,Order,1250008,70.67,1,70.67,pay_xdcs64m5rpfe7fde7n2qhuvqju,success,completed,,2025-12-06 15:47:08+00
1010440,Invoice,1063507,258.68,1,258.68,pay_lk6awi2x43yuje74lpuvvmq4li,success,completed,GBi2371859,2025-12-09 11:47:07+00
1010440,Invoice,1063573,258.68,1,258.68,pay_lk6awi2x43yuje74lpuvvmq4li,success,completed,GBi2371861,2025-12-09 13:05:13+00
1010440,Order,1126813,258.68,1,258.68,pay_lk6awi2x43yuje74lpuvvmq4li,success,completed,,2025-12-07 02:35:14+00
1010510,Invoice,1062678,194.46,1,194.46,2EF72056KU639900A,success,completed,EUi255644,2025-12-08 10:58:04+00
1010510,Invoice,1062918,194.46,1,194.46,2EF72056KU639900A,success,completed,EUi255661,2025-12-08 14:14:05+00
1010510,Order,1248898,194.46,1,194.46,2EF72056KU639900A,success,completed,,2025-12-07 11:30:14+00
1010878,Invoice,1064033,478.14,1,478.14,4CF31665YL635310J,success,completed,EUi255689,2025-12-10 09:44:07+00
1010878,Invoice,1073279,478.14,1,478.14,4CF31665YL635310J,success,completed,EUi261099,2026-01-08 12:14:11+00
1010878,Order,1222265,478.14,1,478.14,4CF31665YL635310J,success,completed,,2025-12-08 08:17:11+00
1011535,Invoice,1063841,295.87,1,295.87,pay_plzi2t6p6zfejajflov77zhkda,success,completed,GBi2371922,2025-12-09 15:09:08+00
1011535,Invoice,1064178,295.87,1,295.87,pay_plzi2t6p6zfejajflov77zhkda,success,completed,GBi2371988,2025-12-10 11:05:15+00
1011535,Order,1249675,295.87,1,295.87,pay_plzi2t6p6zfejajflov77zhkda,success,completed,,2025-12-08 17:32:08+00
1013365,Invoice,1066056,11.74,1,11.74,pay_645d2wkz3wuevk7svmquv6t7re,success,completed,FREUi253477,2025-12-15 07:59:06+00
1013365,Invoice,1066183,11.74,1,11.74,pay_645d2wkz3wuevk7svmquv6t7re,success,completed,FREUi253479,2025-12-15 10:23:09+00
1013365,Order,1253636,11.74,1,11.74,pay_645d2wkz3wuevk7svmquv6t7re,success,completed,,2025-12-11 03:57:05+00
1013366,Invoice,1066056,172.28,1,172.28,40516,success,completed,FREUi253477,2025-12-15 07:59:06+00
1013366,Invoice,1066183,172.28,1,172.28,40516,success,completed,FREUi253479,2025-12-15 10:23:09+00
1013366,Order,1253636,172.28,1,172.28,40516,success,completed,,2025-12-11 03:57:05+00
1015490,Invoice,1066056,175.21,1,175.21,pay_agoawgib6xtinf22jk4h445tle,success,completed,FREUi253477,2025-12-15 07:59:06+00
1015490,Invoice,1066183,175.21,1,175.21,pay_agoawgib6xtinf22jk4h445tle,success,completed,FREUi253479,2025-12-15 10:23:09+00
1015490,Order,1253636,175.21,1,175.21,pay_agoawgib6xtinf22jk4h445tle,success,completed,,2025-12-15 07:59:18+00
1018430,Invoice,1071000,90.62,1,90.62,pay_ygbllaabtb5ifn5derlbvbcbuy,success,completed,FREUi261004,2026-01-02 13:47:07+00
1018430,Invoice,1075510,90.62,1,90.62,pay_ygbllaabtb5ifn5derlbvbcbuy,success,completed,FREUi261104,2026-01-15 10:33:09+00
1018430,Order,1257906,90.62,1,90.62,pay_ygbllaabtb5ifn5derlbvbcbuy,success,completed,,2025-12-18 18:37:07+00
1018614,Invoice,1069539,982.51,1,982.51,1JU035920F576683S,success,cancelled,ATi253040,2025-12-19 11:45:05+00
1018614,Invoice,1070855,982.51,1,982.51,1JU035920F576683S,success,cancelled,ATi261001,2026-01-02 08:28:01+00
1018614,Order,1257510,982.51,1,982.51,1JU035920F576683S,success,cancelled,,2025-12-19 10:26:14+00
1023527,Invoice,1074595,216.90,1,216.90,43T14593HP6729730,success,completed,EUi261176,2026-01-13 10:32:56+00
1023527,Invoice,1080119,216.90,1,216.90,43T14593HP6729730,success,completed,EUi261463,2026-01-30 12:48:06+00
1023527,Order,1237850,216.90,1,216.90,43T14593HP6729730,success,completed,,2026-01-08 09:30:50+00
1023659,Invoice,1073731,7.64,1,7.64,pay_qmcgz2qbm26yhdijltsxks64qm,success,completed,inv-awd-261890,2026-01-09 11:50:10+00
1023659,Invoice,1074425,7.64,1,7.64,pay_qmcgz2qbm26yhdijltsxks64qm,success,completed,inv-awd-262040,2026-01-12 14:54:52+00
1023659,Order,1263670,7.64,1,7.64,pay_qmcgz2qbm26yhdijltsxks64qm,success,completed,,2026-01-08 13:09:36+00
1025750,Invoice,1075069,167.87,1,167.87,pay_ubaaxgab2ajylgdu6kkaaefn3y,success,completed,GBi2373777,2026-01-14 09:34:33+00
1025750,Invoice,1075113,167.87,1,167.87,pay_ubaaxgab2ajylgdu6kkaaefn3y,success,completed,GBi2373788,2026-01-14 10:22:07+00
1025750,Order,1258067,167.87,1,167.87,pay_ubaaxgab2ajylgdu6kkaaefn3y,success,completed,,2026-01-13 15:01:19+00
1027654,Invoice,1076178,340.63,1,340.63,pay_p5ty4jabfjqy7flconphd5xvea,success,completed,GBi2373979,2026-01-19 11:42:08+00
1027654,Invoice,1076273,340.63,1,340.63,pay_p5ty4jabfjqy7flconphd5xvea,success,completed,GBi2374002,2026-01-19 13:04:05+00
1027654,Order,1263647,340.63,1,340.63,pay_p5ty4jabfjqy7flconphd5xvea,success,completed,,2026-01-19 08:56:05+00
1028757,Invoice,1077716,6403.86,1,6403.86,pay_flt7cfqboeyyrobmg2v5tve6d4,success,completed,CZi261149,2026-01-23 08:33:44+00
1028757,Invoice,1081589,6403.86,1,6403.86,pay_flt7cfqboeyyrobmg2v5tve6d4,success,completed,CZi261149,2026-02-04 13:37:09+00
1028757,Order,1259149,6403.86,1,6403.86,pay_flt7cfqboeyyrobmg2v5tve6d4,success,completed,,2026-01-21 13:06:15+00
1028843,Invoice,1077321,1948.80,1,1948.80,CEN2601200389009,success,cancelled,EUi261292,2026-01-22 06:53:05+00
1028843,Invoice,1079242,1948.80,1,1948.80,CEN2601200389009,success,cancelled,EUi261410,2026-01-28 09:49:04+00
1028843,Invoice,1081700,1948.80,1,1948.80,CEN2601200389009,success,cancelled,EUi261519,2026-02-05 08:09:07+00
1028843,Order,1268119,1948.80,1,1948.80,CEN2601200389009,success,cancelled,,2026-01-22 06:53:09+00
1028844,Invoice,1077321,-0.70,1,-0.70,41233,success,cancelled,EUi261292,2026-01-22 06:53:05+00
1028844,Invoice,1079242,-0.70,1,-0.70,41233,success,cancelled,EUi261410,2026-01-28 09:49:04+00
1028844,Invoice,1081700,-0.70,1,-0.70,41233,success,cancelled,EUi261519,2026-02-05 08:09:07+00
1028844,Order,1268119,-0.70,1,-0.70,41233,success,cancelled,,2026-01-22 06:53:09+00
1029455,Invoice,1077716,-423.50,1,-423.50,act_hhhdvibrsr3uzdiponbkjriedu,success,completed,CZi261149,2026-01-23 08:33:44+00
1029455,Invoice,1081589,-423.50,1,-423.50,act_hhhdvibrsr3uzdiponbkjriedu,success,completed,CZi261149,2026-02-04 13:37:09+00
1029455,Order,1259149,-423.50,1,-423.50,act_hhhdvibrsr3uzdiponbkjriedu,success,completed,,2026-01-23 08:33:43+00
1030691,Invoice,1081549,65.66,1,65.66,41322,success,completed,ITi261269,2026-02-04 12:34:18+00
1030691,Invoice,1081572,65.66,1,65.66,41322,success,completed,ITi261273,2026-02-04 13:14:07+00
1030691,Order,1270536,65.66,1,65.66,41322,success,completed,,2026-01-26 22:04:09+00
1030963,Invoice,1079431,1091.66,1,1091.66,pay_grcylqiblbgijnhmxdwckox2yq,success,completed,ITi261220,2026-01-28 13:31:15+00
1030963,Invoice,1079458,1091.66,1,1091.66,pay_grcylqiblbgijnhmxdwckox2yq,success,completed,ITi261227,2026-01-28 13:59:12+00
1030963,Order,1269172,1091.66,1,1091.66,pay_grcylqiblbgijnhmxdwckox2yq,success,completed,,2026-01-27 13:20:34+00
1030964,Invoice,1079431,172.96,1,172.96,41342,success,completed,ITi261220,2026-01-28 13:31:15+00
1030964,Invoice,1079458,172.96,1,172.96,41342,success,completed,ITi261227,2026-01-28 13:59:12+00
1030964,Order,1269172,172.96,1,172.96,41342,success,completed,,2026-01-27 13:20:34+00
1031246,Invoice,1079242,0.70,1,0.70,41376,success,cancelled,EUi261410,2026-01-28 09:49:04+00
1031246,Invoice,1081700,0.70,1,0.70,41376,success,cancelled,EUi261519,2026-02-05 08:09:07+00
1031246,Order,1268119,0.70,1,0.70,41376,success,cancelled,,2026-01-28 09:47:08+00
1032250,Invoice,1081549,170.05,1,170.05,20629562497/6XXX,success,completed,ITi261269,2026-02-04 12:34:18+00
1032250,Invoice,1081572,170.05,1,170.05,20629562497/6XXX,success,completed,ITi261273,2026-02-04 13:14:07+00
1032250,Order,1270536,170.05,1,170.05,20629562497/6XXX,success,completed,,2026-01-30 14:27:13+00
1032457,Invoice,1084021,6.81,1,6.81,41457,success,completed,EUi261600,2026-02-12 09:50:20+00
1032457,Invoice,1084023,6.81,1,6.81,41457,success,completed,EUi261601,2026-02-12 09:53:06+00
1032457,Order,1272523,6.81,1,6.81,41457,success,completed,,2026-01-31 14:56:06+00
1033873,Invoice,1081584,-1037.91,1,-1037.91,act_vwuloyjoutdunf75lyjdlmfdn4,success,cancelled,CZ261019R,2026-02-04 13:30:27+00
1033873,Invoice,1081589,-1037.91,1,-1037.91,act_vwuloyjoutdunf75lyjdlmfdn4,success,cancelled,CZi261149,2026-02-04 13:37:09+00
1033873,Order,1259149,-1037.91,1,-1037.91,act_vwuloyjoutdunf75lyjdlmfdn4,success,cancelled,,2026-02-04 13:36:08+00
1033914,Invoice,1084021,352.74,1,352.74,260203SK0EB5KR1Z,success,completed,EUi261600,2026-02-12 09:50:20+00
1033914,Invoice,1084023,352.74,1,352.74,260203SK0EB5KR1Z,success,completed,EUi261601,2026-02-12 09:53:06+00
1033914,Order,1272523,352.74,1,352.74,260203SK0EB5KR1Z,success,completed,,2026-02-04 15:27:11+00
1036097,Invoice,1083591,1183.79,1,1183.79,9P8087839F8322235,success,completed,FREUi261251,2026-02-11 09:45:15+00
1036097,Invoice,1083745,1183.79,1,1183.79,9P8087839F8322235,success,completed,FREUi261252,2026-02-11 11:40:20+00
1036097,Invoice,1083955,1183.79,1,1183.79,9P8087839F8322235,success,completed,FREUi261264,2026-02-12 07:49:13+00
1036097,Order,1208512,1183.79,1,1183.79,9P8087839F8322235,success,completed,,2026-02-11 09:45:20+00
1036342,Invoice,1084021,30.28,1,30.28,260209SK0EC2896D,success,completed,EUi261600,2026-02-12 09:50:20+00
1036342,Invoice,1084023,30.28,1,30.28,260209SK0EC2896D,success,completed,EUi261601,2026-02-12 09:53:06+00
1036342,Order,1272523,30.28,1,30.28,260209SK0EC2896D,success,completed,,2026-02-12 09:50:27+00
1039784,Invoice,1086520,71.36,1,71.36,pay_3mep6xabu7bihoocadct5etx6u,success,completed,GBi2375939,2026-02-20 11:56:05+00
1039784,Invoice,1086597,71.36,1,71.36,pay_3mep6xabu7bihoocadct5etx6u,success,completed,GBi2375948,2026-02-20 13:48:08+00
1039784,Order,1279822,71.36,1,71.36,pay_3mep6xabu7bihoocadct5etx6u,success,completed,,2026-02-19 21:10:17+00
1041244,Invoice,1087420,3060.00,1,3060.00,pay_45n4rjqbyd6ivilsonq3lldf44,success,completed,SEi2601039,2026-02-24 13:44:38+00
1041244,Invoice,1087899,3060.00,1,3060.00,pay_45n4rjqbyd6ivilsonq3lldf44,success,completed,SEi2601040,2026-02-26 06:59:29+00
1041244,Order,1281450,3060.00,1,3060.00,pay_45n4rjqbyd6ivilsonq3lldf44,success,completed,,2026-02-24 10:56:23+00
1041370,Invoice,1087420,-50.00,1,-50.00,cu-01KJ7YA315D7TT9RHD9HBFQVYW,success,completed,SEi2601039,2026-02-24 13:44:38+00
1041370,Invoice,1087899,-50.00,1,-50.00,cu-01KJ7YA315D7TT9RHD9HBFQVYW,success,completed,SEi2601040,2026-02-26 06:59:29+00
1041370,Order,1281450,-50.00,1,-50.00,cu-01KJ7YA315D7TT9RHD9HBFQVYW,success,completed,,2026-02-24 13:44:38+00
1041786,Invoice,1088727,282.52,1,282.52,AGRIFRPP845C01202602251134092865894,success,completed,FREUi261340,2026-03-02 07:59:07+00
1041786,Invoice,1088871,282.52,1,282.52,AGRIFRPP845C01202602251134092865894,success,completed,FREUi261341,2026-03-02 11:03:09+00
1041786,Order,1281451,282.52,1,282.52,AGRIFRPP845C01202602251134092865894,success,completed,,2026-02-25 14:18:10+00
1042706,Invoice,1088446,302.76,1,302.76,pay_kkmbqrabuu5ipgev2hzspig6jy,success,completed,GBi2376340,2026-02-27 11:41:10+00
1042706,Invoice,1088840,302.76,1,302.76,pay_kkmbqrabuu5ipgev2hzspig6jy,success,completed,GBi2376394,2026-03-02 10:20:37+00
1042706,Order,1279400,302.76,1,302.76,pay_kkmbqrabuu5ipgev2hzspig6jy,success,completed,,2026-02-27 11:36:10+00
1045824,Invoice,1091142,302.56,1,302.56,pay_c7hoyaibxqpyngmhxcnc3etoem,fail,declined,GBi2376776,2026-03-09 11:30:26+00
1045824,Invoice,1091179,302.56,1,302.56,pay_c7hoyaibxqpyngmhxcnc3etoem,fail,declined,GBi2376784,2026-03-09 11:55:21+00
1045824,Order,1277423,302.56,1,302.56,pay_c7hoyaibxqpyngmhxcnc3etoem,fail,declined,,2026-03-07 12:13:16+00
1045825,Invoice,1091142,302.56,1,302.56,pay_rjqu2xybhdgi5gyudg7usbwnx4,success,completed,GBi2376776,2026-03-09 11:30:26+00
1045825,Invoice,1091179,302.56,1,302.56,pay_rjqu2xybhdgi5gyudg7usbwnx4,success,completed,GBi2376784,2026-03-09 11:55:21+00
1045825,Order,1277423,302.56,1,302.56,pay_rjqu2xybhdgi5gyudg7usbwnx4,success,completed,,2026-03-07 12:13:16+00
1046528,Invoice,1096107,2422.85,1,2422.85,FP628C3847442280,success,completed,GBi2377629,2026-03-24 08:58:07+00
1046528,Invoice,1096108,2422.85,1,2422.85,FP628C3847442280,success,completed,GBi2377630,2026-03-24 09:02:07+00
1046528,Order,1286466,2422.85,1,2422.85,FP628C3847442280,success,completed,,2026-03-09 12:44:09+00
1046633,Invoice,1098680,62.31,1,62.31,42114,success,completed,ATi261437,2026-03-31 11:32:54+00
1046633,Invoice,1099202,62.31,1,62.31,42114,success,completed,ATi261439-au,2026-04-01 11:05:35+00
1046633,Order,1286557,62.31,1,62.31,42114,success,completed,,2026-03-09 15:20:24+00
1047881,Invoice,1093114,24.56,1,24.56,pay_nnbonzibc3sybjjsnz2c7izm34,success,completed,DESi261875,2026-03-13 12:20:34+00
1047881,Invoice,1093116,24.56,1,24.56,pay_nnbonzibc3sybjjsnz2c7izm34,success,completed,DESi261876,2026-03-13 12:25:01+00
1047881,Order,1287854,24.56,1,24.56,pay_nnbonzibc3sybjjsnz2c7izm34,success,completed,,2026-03-12 09:59:05+00
1048278,Invoice,1093273,34.37,1,34.37,pay_74hmxcqbd5yy5on744fg6eiwla,success,completed,GBi2377147,2026-03-13 16:12:11+00
1048278,Invoice,1093977,34.37,1,34.37,pay_74hmxcqbd5yy5on744fg6eiwla,success,completed,GBi2377260,2026-03-17 11:20:22+00
1048278,Order,1288028,34.37,1,34.37,pay_74hmxcqbd5yy5on744fg6eiwla,success,completed,,2026-03-13 16:12:19+00
1048420,Invoice,1093114,-14.18,1,-14.18,cu-01KKKJ8BSBCRXZX8V4KT2Y71M1,success,completed,DESi261875,2026-03-13 12:20:34+00
1048420,Invoice,1093116,-14.18,1,-14.18,cu-01KKKJ8BSBCRXZX8V4KT2Y71M1,success,completed,DESi261876,2026-03-13 12:25:01+00
1048420,Order,1287854,-14.18,1,-14.18,cu-01KKKJ8BSBCRXZX8V4KT2Y71M1,success,completed,,2026-03-13 12:20:34+00
1048431,Invoice,1093265,165.25,1,165.25,pay_dexddmibd4cydiknwksaqfu3mq,success,completed,GBi2377144,2026-03-13 15:03:09+00
1048431,Invoice,1093270,165.25,1,165.25,pay_dexddmibd4cydiknwksaqfu3mq,success,completed,GBi2377146,2026-03-13 15:35:13+00
1048431,Order,1288360,165.25,1,165.25,pay_dexddmibd4cydiknwksaqfu3mq,success,completed,,2026-03-13 12:41:08+00
1048821,Invoice,1093549,125.72,1,125.72,2xrzfcck,success,completed,GBi2377179,2026-03-16 11:49:07+00
1048821,Invoice,1093575,125.72,1,125.72,2xrzfcck,success,completed,GBi2377189,2026-03-16 12:11:11+00
1048821,Order,1288692,125.72,1,125.72,2xrzfcck,success,completed,,2026-03-15 09:55:12+00
1050567,Invoice,1076405,173.84,1,173.84,#2029871161,success,completed,AWP26i1095,2026-03-19 07:00:51+00
1050567,Invoice,1097133,173.84,1,173.84,#2029871161,success,completed,AWP26i1523,2026-03-26 11:22:25+00
1050567,Order,1262869,173.84,1,173.84,#2029871161,success,completed,,2026-03-19 07:00:51+00
1050578,Invoice,1076405,3.76,1,3.76,customer balance,success,completed,AWP26i1095,2026-03-19 07:10:04+00
1050578,Invoice,1097133,3.76,1,3.76,customer balance,success,completed,AWP26i1523,2026-03-26 11:22:25+00
1050578,Order,1262869,3.76,1,3.76,customer balance,success,completed,,2026-03-19 07:10:04+00
1051486,Invoice,1098742,455.52,1,455.52,pay_rkeeixibieryrny22ubbixbnn4,success,completed,ARi2214610,2026-03-31 12:13:12+00
1051486,Invoice,1099341,455.52,1,455.52,pay_rkeeixibieryrny22ubbixbnn4,success,completed,ARi2214628,2026-04-01 14:53:06+00
1051486,Order,1290666,455.52,1,455.52,pay_rkeeixibieryrny22ubbixbnn4,success,completed,,2026-03-21 16:09:27+00
1055265,Invoice,1098862,149.02,1,149.02,1VF63079CW2359044,success,completed,ITi261650,2026-03-31 13:56:09+00
1055265,Invoice,1099122,149.02,1,149.02,1VF63079CW2359044,success,completed,ITi261653,2026-04-01 09:16:50+00
1055265,Order,1232108,149.02,1,149.02,1VF63079CW2359044,success,completed,,2026-03-31 11:30:53+00
1056876,Invoice,1100753,571.49,1,571.49,pay_bgsl6rabassilfdpktnzuu6yoq,success,completed,GBi2378311,2026-04-08 12:41:13+00
1056876,Invoice,1100827,571.49,1,571.49,pay_bgsl6rabassilfdpktnzuu6yoq,success,completed,GBi2378339,2026-04-08 13:31:11+00
1056876,Order,1292060,571.49,1,571.49,pay_bgsl6rabassilfdpktnzuu6yoq,success,completed,,2026-04-06 16:47:13+00
1056886,Invoice,1103140,886.48,1,886.48,pay_3vojypybydsy7imoysvvhavvpm,success,completed,ARi2214771,2026-04-15 09:19:09+00
1056886,Invoice,1106196,886.48,1,886.48,pay_3vojypybydsy7imoysvvhavvpm,success,completed,ARi2214911,2026-04-24 12:54:10+00
1056886,Order,1185982,886.48,1,886.48,pay_3vojypybydsy7imoysvvhavvpm,success,completed,,2026-04-06 17:26:07+00
1057364,Invoice,1097114,215.68,1,215.68,007130,success,cancelled,ROi261278,2026-04-07 13:42:10+00
1057364,Invoice,1109129,215.68,1,215.68,007130,success,cancelled,ROi261393,2026-05-06 08:06:19+00
1057364,Order,1293253,215.68,1,215.68,007130,success,cancelled,,2026-04-07 13:42:10+00
1057368,Invoice,1100246,-4.77,1,-4.77,ref-bal-01KNM36K35J5XEKFHK80V5QP4Z,success,cancelled,RO261025R,2026-04-07 13:48:05+00
1057368,Invoice,1109129,-4.77,1,-4.77,ref-bal-01KNM36K35J5XEKFHK80V5QP4Z,success,cancelled,ROi261393,2026-05-06 08:06:19+00
1057368,Order,1293253,-4.77,1,-4.77,ref-bal-01KNM36K35J5XEKFHK80V5QP4Z,success,cancelled,,2026-04-07 13:48:05+00
1057734,Invoice,1101665,918.10,1,918.10,pay_wvve2mybdwbileiaipqg5ndvuu,success,completed,EUi262267,2026-04-10 10:09:09+00
1057734,Invoice,1101679,918.10,1,918.10,pay_wvve2mybdwbileiaipqg5ndvuu,success,completed,EUi262269,2026-04-10 10:34:05+00
1057734,Order,1274910,918.10,1,918.10,pay_wvve2mybdwbileiaipqg5ndvuu,success,completed,,2026-04-08 12:55:32+00
1058109,Invoice,1101845,1089.10,1,1089.10,pay_2rztzlqbustiljg5lew5g7kr2e,success,completed,GBi2378528,2026-04-10 13:58:20+00
1058109,Invoice,1101863,1089.10,1,1089.10,pay_2rztzlqbustiljg5lew5g7kr2e,success,completed,GBi2378543,2026-04-10 14:16:33+00
1058109,Order,1272220,1089.10,1,1089.10,pay_2rztzlqbustiljg5lew5g7kr2e,success,completed,,2026-04-09 12:28:20+00
1061174,Invoice,1105146,678.63,1,678.63,pay_u7jdocybgeyyrn4wdn5ofo7adu,success,completed,ATi261526,2026-04-22 07:25:44+00
1061174,Invoice,1105167,678.63,1,678.63,pay_u7jdocybgeyyrn4wdn5ofo7adu,success,completed,ATi261527,2026-04-22 08:12:10+00
1061174,Order,1271890,678.63,1,678.63,pay_u7jdocybgeyyrn4wdn5ofo7adu,success,completed,,2026-04-18 11:03:22+00
1061175,Invoice,1105146,4.00,1,4.00,cu-188486-bal-FRPC9iVA1V,success,completed,ATi261526,2026-04-22 07:25:44+00
1061175,Invoice,1105167,4.00,1,4.00,cu-188486-bal-FRPC9iVA1V,success,completed,ATi261527,2026-04-22 08:12:10+00
1061175,Order,1271890,4.00,1,4.00,cu-188486-bal-FRPC9iVA1V,success,completed,,2026-04-18 11:03:22+00
1062348,Invoice,1105552,215.58,1,215.58,2nk5ah9y,success,completed,GBi2379138,2026-04-23 07:22:08+00
1062348,Invoice,1105595,215.58,1,215.58,2nk5ah9y,success,completed,GBi2379143,2026-04-23 08:35:17+00
1062348,Order,1301520,215.58,1,215.58,2nk5ah9y,success,completed,,2026-04-21 14:01:15+00
1063661,Invoice,1106725,1440.51,1,1440.51,pay_oo3ww3ibcmryrpui6x6qo7txru,success,completed,CZi261603,2026-04-28 06:03:01+00
1063661,Invoice,1112063,1440.51,1,1440.51,pay_oo3ww3ibcmryrpui6x6qo7txru,success,completed,CZi261680,2026-05-14 08:56:21+00
1063661,Order,1304297,1440.51,1,1440.51,pay_oo3ww3ibcmryrpui6x6qo7txru,success,completed,,2026-04-25 15:34:19+00
1063662,Invoice,1106725,11528.80,1,11528.80,cu-57845-bal-eV4Y5BeKJ7,success,completed,CZi261603,2026-04-28 06:03:01+00
1063662,Invoice,1112063,11528.80,1,11528.80,cu-57845-bal-eV4Y5BeKJ7,success,completed,CZi261680,2026-05-14 08:56:21+00
1063662,Order,1304297,11528.80,1,11528.80,cu-57845-bal-eV4Y5BeKJ7,success,completed,,2026-04-25 15:34:19+00
1064213,Invoice,1107229,167.96,1,167.96,42577,success,completed,EUi262486,2026-04-29 07:21:18+00
1064213,Invoice,1107451,167.96,1,167.96,42577,success,completed,EUi262497,2026-04-29 11:52:04+00
1064213,Order,1304878,167.96,1,167.96,42577,success,completed,,2026-04-27 13:35:30+00
1064358,Invoice,1107063,1000.71,1,1000.71,pay_satgjpabfs4ipp4jcmqikar7f4,success,completed,ROi261372,2026-04-28 12:07:56+00
1064358,Invoice,1109008,1000.71,1,1000.71,pay_satgjpabfs4ipp4jcmqikar7f4,success,completed,ROi261389,2026-05-05 14:05:32+00
1064358,Order,1297780,1000.71,1,1000.71,pay_satgjpabfs4ipp4jcmqikar7f4,success,completed,,2026-04-27 20:34:40+00
1064359,Invoice,1107063,91.84,1,91.84,cu-560967-bal-9DiGksXs26,success,completed,ROi261372,2026-04-28 12:07:56+00
1064359,Invoice,1109008,91.84,1,91.84,cu-560967-bal-9DiGksXs26,success,completed,ROi261389,2026-05-05 14:05:32+00
1064359,Order,1297780,91.84,1,91.84,cu-560967-bal-9DiGksXs26,success,completed,,2026-04-27 20:34:40+00
1064612,Invoice,1107669,9.91,1,9.91,cu-254673-bal-3uyfMKH7Vv,success,completed,FREUi261664,2026-04-30 07:24:39+00
1064612,Invoice,1108537,9.91,1,9.91,cu-254673-bal-3uyfMKH7Vv,success,completed,FREUi261673,2026-05-04 14:09:09+00
1064612,Order,1296713,9.91,1,9.91,cu-254673-bal-3uyfMKH7Vv,success,completed,,2026-04-28 11:22:26+00
1064693,Invoice,1107229,130.40,1,130.40,pay_knwkwpib3zaybnvdvanhd6txxq,success,completed,EUi262486,2026-04-29 07:21:18+00
1064693,Invoice,1107451,130.40,1,130.40,pay_knwkwpib3zaybnvdvanhd6txxq,success,completed,EUi262497,2026-04-29 11:52:04+00
1064693,Order,1304878,130.40,1,130.40,pay_knwkwpib3zaybnvdvanhd6txxq,success,completed,,2026-04-29 07:21:16+00
1064724,Invoice,1107669,169.74,1,169.74,BIPT261180200806916,success,completed,FREUi261664,2026-04-30 07:24:39+00
1064724,Invoice,1108537,169.74,1,169.74,BIPT261180200806916,success,completed,FREUi261673,2026-05-04 14:09:09+00
1064724,Order,1296713,169.74,1,169.74,BIPT261180200806916,success,completed,,2026-04-28 14:31:47+00
1064996,Invoice,1110771,0.00,1,0.00,,success,completed,HRi261114,2026-05-11 13:59:10+00
1064996,Invoice,1111203,0.00,1,0.00,,success,completed,HRi261115,2026-05-12 12:55:04+00
1064996,Order,1210757,0.00,1,0.00,,success,completed,,2026-04-29 08:50:12+00
1064998,Invoice,1110771,0.00,1,0.00,,success,cancelled,HRi261114,2026-05-11 13:59:10+00
1064998,Invoice,1111203,0.00,1,0.00,,success,cancelled,HRi261115,2026-05-12 12:55:04+00
1064998,Order,1210757,0.00,1,0.00,,success,cancelled,,2026-04-29 08:52:16+00
1064999,Invoice,1107638,11.85,1,11.85,cu-682259-bal-kQmlC1NsAh,success,completed,DEUi263531,2026-04-30 06:16:26+00
1064999,Invoice,1107640,11.85,1,11.85,cu-682259-bal-kQmlC1NsAh,success,completed,DEUi263533,2026-04-30 06:16:32+00
1064999,Order,1305652,11.85,1,11.85,cu-682259-bal-kQmlC1NsAh,success,completed,,2026-04-29 08:52:53+00
1065148,Invoice,1107987,416.21,1,416.21,pay_grclu4aberhiffe3pueo2xhpim,success,completed,FREUi261668,2026-04-30 13:05:21+00
1065148,Invoice,1108536,416.21,1,416.21,pay_grclu4aberhiffe3pueo2xhpim,success,completed,FREUi261672,2026-05-04 14:02:08+00
1065148,Order,1305696,416.21,1,416.21,pay_grclu4aberhiffe3pueo2xhpim,success,completed,,2026-04-29 12:25:40+00
1065166,Invoice,1107677,316.76,1,316.76,VP26042984101034,success,completed,SKi261748,2026-04-30 07:34:33+00
1065166,Invoice,1108056,316.76,1,316.76,VP26042984101034,success,completed,SKi261748,2026-08-20 16:07:27+00
1065166,Order,1305715,316.76,1,316.76,VP26042984101034,success,completed,,2026-04-29 12:53:12+00
